sheet_index,prefecture_code,prefecture_name_jp,prefecture_name_en,year,variable,value
1,0,全国,Japan,1995,1.1.1 Elementary schools ,298
1,0,全国,Japan,2000,1.1.1 Elementary schools ,329.3
1,0,全国,Japan,2005,1.1.1 Elementary schools ,323.2
1,0,全国,Japan,2006,1.1.1 Elementary schools ,319.9
1,0,全国,Japan,2007,1.1.1 Elementary schools ,319.5
1,0,全国,Japan,2008,1.1.1 Elementary schools ,318.4
1,0,全国,Japan,2009,1.1.1 Elementary schools ,319.3
1,0,全国,Japan,2010,1.1.1 Elementary schools ,319.8
1,0,全国,Japan,2011,1.1.1 Elementary schools ,315.8
1,0,全国,Japan,2012,1.1.1 Elementary schools ,312
1,0,全国,Japan,2013,1.1.1 Elementary schools ,307.2
1,0,全国,Japan,2014,1.1.1 Elementary schools ,303.1
1,0,全国,Japan,2015,1.1.1 Elementary schools ,321.1
1,0,全国,Japan,2016,1.1.1 Elementary schools ,316.6
1,0,全国,Japan,2017,1.1.1 Elementary schools ,313.2
1,0,全国,Japan,2018,1.1.1 Elementary schools ,310
1,0,全国,Japan,2019,1.1.1 Elementary schools ,307.6
1,0,全国,Japan,2020,1.1.1 Elementary schools ,314.3
1,0,全国,Japan,2021,1.1.1 Elementary schools ,311.3
1,0,全国,Japan,2022,1.1.1 Elementary schools ,308.5
1,1,北 海 道,Hokkaido,1995,1.1.1 Elementary schools ,433.6
1,1,北 海 道,Hokkaido,2000,1.1.1 Elementary schools ,477.5
1,1,北 海 道,Hokkaido,2005,1.1.1 Elementary schools ,478
1,1,北 海 道,Hokkaido,2006,1.1.1 Elementary schools ,475.9
1,1,北 海 道,Hokkaido,2007,1.1.1 Elementary schools ,473.3
1,1,北 海 道,Hokkaido,2008,1.1.1 Elementary schools ,471.1
1,1,北 海 道,Hokkaido,2009,1.1.1 Elementary schools ,471.9
1,1,北 海 道,Hokkaido,2010,1.1.1 Elementary schools ,461.7
1,1,北 海 道,Hokkaido,2011,1.1.1 Elementary schools ,446.1
1,1,北 海 道,Hokkaido,2012,1.1.1 Elementary schools ,435
1,1,北 海 道,Hokkaido,2013,1.1.1 Elementary schools ,426.9
1,1,北 海 道,Hokkaido,2014,1.1.1 Elementary schools ,416.9
1,1,北 海 道,Hokkaido,2015,1.1.1 Elementary schools ,447.5
1,1,北 海 道,Hokkaido,2016,1.1.1 Elementary schools ,434.6
1,1,北 海 道,Hokkaido,2017,1.1.1 Elementary schools ,429.3
1,1,北 海 道,Hokkaido,2018,1.1.1 Elementary schools ,422.9
1,1,北 海 道,Hokkaido,2019,1.1.1 Elementary schools ,415.6
1,1,北 海 道,Hokkaido,2020,1.1.1 Elementary schools ,428.4
1,1,北 海 道,Hokkaido,2021,1.1.1 Elementary schools ,422
1,1,北 海 道,Hokkaido,2022,1.1.1 Elementary schools ,414.3
1,2,青 森 県,Aomori-ken,1995,1.1.1 Elementary schools ,467.5
1,2,青 森 県,Aomori-ken,2000,1.1.1 Elementary schools ,515
1,2,青 森 県,Aomori-ken,2005,1.1.1 Elementary schools ,480.6
1,2,青 森 県,Aomori-ken,2006,1.1.1 Elementary schools ,472
1,2,青 森 県,Aomori-ken,2007,1.1.1 Elementary schools ,483.3
1,2,青 森 県,Aomori-ken,2008,1.1.1 Elementary schools ,483.7
1,2,青 森 県,Aomori-ken,2009,1.1.1 Elementary schools ,485
1,2,青 森 県,Aomori-ken,2010,1.1.1 Elementary schools ,478.8
1,2,青 森 県,Aomori-ken,2011,1.1.1 Elementary schools ,459.4
1,2,青 森 県,Aomori-ken,2012,1.1.1 Elementary schools ,445.6
1,2,青 森 県,Aomori-ken,2013,1.1.1 Elementary schools ,436
1,2,青 森 県,Aomori-ken,2014,1.1.1 Elementary schools ,427.7
1,2,青 森 県,Aomori-ken,2015,1.1.1 Elementary schools ,502.1
1,2,青 森 県,Aomori-ken,2016,1.1.1 Elementary schools ,487.1
1,2,青 森 県,Aomori-ken,2017,1.1.1 Elementary schools ,480.5
1,2,青 森 県,Aomori-ken,2018,1.1.1 Elementary schools ,477.1
1,2,青 森 県,Aomori-ken,2019,1.1.1 Elementary schools ,468.8
1,2,青 森 県,Aomori-ken,2020,1.1.1 Elementary schools ,499
1,2,青 森 県,Aomori-ken,2021,1.1.1 Elementary schools ,487.9
1,2,青 森 県,Aomori-ken,2022,1.1.1 Elementary schools ,480.5
1,3,岩 手 県,Iwate-ken,1995,1.1.1 Elementary schools ,503.5
1,3,岩 手 県,Iwate-ken,2000,1.1.1 Elementary schools ,553.9
1,3,岩 手 県,Iwate-ken,2005,1.1.1 Elementary schools ,570.7
1,3,岩 手 県,Iwate-ken,2006,1.1.1 Elementary schools ,572
1,3,岩 手 県,Iwate-ken,2007,1.1.1 Elementary schools ,578.6
1,3,岩 手 県,Iwate-ken,2008,1.1.1 Elementary schools ,580.8
1,3,岩 手 県,Iwate-ken,2009,1.1.1 Elementary schools ,583.4
1,3,岩 手 県,Iwate-ken,2010,1.1.1 Elementary schools ,557.7
1,3,岩 手 県,Iwate-ken,2011,1.1.1 Elementary schools ,535
1,3,岩 手 県,Iwate-ken,2012,1.1.1 Elementary schools ,526.6
1,3,岩 手 県,Iwate-ken,2013,1.1.1 Elementary schools ,512.4
1,3,岩 手 県,Iwate-ken,2014,1.1.1 Elementary schools ,491.2
1,3,岩 手 県,Iwate-ken,2015,1.1.1 Elementary schools ,553.3
1,3,岩 手 県,Iwate-ken,2016,1.1.1 Elementary schools ,540.4
1,3,岩 手 県,Iwate-ken,2017,1.1.1 Elementary schools ,527.4
1,3,岩 手 県,Iwate-ken,2018,1.1.1 Elementary schools ,511.2
1,3,岩 手 県,Iwate-ken,2019,1.1.1 Elementary schools ,504.8
1,3,岩 手 県,Iwate-ken,2020,1.1.1 Elementary schools ,543
1,3,岩 手 県,Iwate-ken,2021,1.1.1 Elementary schools ,532.3
1,3,岩 手 県,Iwate-ken,2022,1.1.1 Elementary schools ,516.2
1,4,宮 城 県,Miyagi-ken,1995,1.1.1 Elementary schools ,288.9
1,4,宮 城 県,Miyagi-ken,2000,1.1.1 Elementary schools ,333.5
1,4,宮 城 県,Miyagi-ken,2005,1.1.1 Elementary schools ,351.6
1,4,宮 城 県,Miyagi-ken,2006,1.1.1 Elementary schools ,351.4
1,4,宮 城 県,Miyagi-ken,2007,1.1.1 Elementary schools ,353.4
1,4,宮 城 県,Miyagi-ken,2008,1.1.1 Elementary schools ,349.8
1,4,宮 城 県,Miyagi-ken,2009,1.1.1 Elementary schools ,352.5
1,4,宮 城 県,Miyagi-ken,2010,1.1.1 Elementary schools ,357.7
1,4,宮 城 県,Miyagi-ken,2011,1.1.1 Elementary schools ,353
1,4,宮 城 県,Miyagi-ken,2012,1.1.1 Elementary schools ,344.3
1,4,宮 城 県,Miyagi-ken,2013,1.1.1 Elementary schools ,329.4
1,4,宮 城 県,Miyagi-ken,2014,1.1.1 Elementary schools ,321.5
1,4,宮 城 県,Miyagi-ken,2015,1.1.1 Elementary schools ,349.3
1,4,宮 城 県,Miyagi-ken,2016,1.1.1 Elementary schools ,345
1,4,宮 城 県,Miyagi-ken,2017,1.1.1 Elementary schools ,341.5
1,4,宮 城 県,Miyagi-ken,2018,1.1.1 Elementary schools ,332.9
1,4,宮 城 県,Miyagi-ken,2019,1.1.1 Elementary schools ,331.2
1,4,宮 城 県,Miyagi-ken,2020,1.1.1 Elementary schools ,339.3
1,4,宮 城 県,Miyagi-ken,2021,1.1.1 Elementary schools ,333.1
1,4,宮 城 県,Miyagi-ken,2022,1.1.1 Elementary schools ,326.9
1,5,秋 田 県,Akita-ken,1995,1.1.1 Elementary schools ,425.2
1,5,秋 田 県,Akita-ken,2000,1.1.1 Elementary schools ,484.7
1,5,秋 田 県,Akita-ken,2005,1.1.1 Elementary schools ,492.6
1,5,秋 田 県,Akita-ken,2006,1.1.1 Elementary schools ,503.2
1,5,秋 田 県,Akita-ken,2007,1.1.1 Elementary schools ,515.1
1,5,秋 田 県,Akita-ken,2008,1.1.1 Elementary schools ,500.7
1,5,秋 田 県,Akita-ken,2009,1.1.1 Elementary schools ,504.2
1,5,秋 田 県,Akita-ken,2010,1.1.1 Elementary schools ,492.1
1,5,秋 田 県,Akita-ken,2011,1.1.1 Elementary schools ,478.5
1,5,秋 田 県,Akita-ken,2012,1.1.1 Elementary schools ,461
1,5,秋 田 県,Akita-ken,2013,1.1.1 Elementary schools ,443.5
1,5,秋 田 県,Akita-ken,2014,1.1.1 Elementary schools ,435.7
1,5,秋 田 県,Akita-ken,2015,1.1.1 Elementary schools ,480.9
1,5,秋 田 県,Akita-ken,2016,1.1.1 Elementary schools ,456.1
1,5,秋 田 県,Akita-ken,2017,1.1.1 Elementary schools ,456.1
1,5,秋 田 県,Akita-ken,2018,1.1.1 Elementary schools ,449.3
1,5,秋 田 県,Akita-ken,2019,1.1.1 Elementary schools ,440.3
1,5,秋 田 県,Akita-ken,2020,1.1.1 Elementary schools ,485.6
1,5,秋 田 県,Akita-ken,2021,1.1.1 Elementary schools ,462.8
1,5,秋 田 県,Akita-ken,2022,1.1.1 Elementary schools ,450
1,6,山 形 県,Yamagata-ken,1995,1.1.1 Elementary schools ,449.7
1,6,山 形 県,Yamagata-ken,2000,1.1.1 Elementary schools ,499.4
1,6,山 形 県,Yamagata-ken,2005,1.1.1 Elementary schools ,527.3
1,6,山 形 県,Yamagata-ken,2006,1.1.1 Elementary schools ,529.1
1,6,山 形 県,Yamagata-ken,2007,1.1.1 Elementary schools ,533.1
1,6,山 形 県,Yamagata-ken,2008,1.1.1 Elementary schools ,544.7
1,6,山 形 県,Yamagata-ken,2009,1.1.1 Elementary schools ,548.6
1,6,山 形 県,Yamagata-ken,2010,1.1.1 Elementary schools ,534.2
1,6,山 形 県,Yamagata-ken,2011,1.1.1 Elementary schools ,519.8
1,6,山 形 県,Yamagata-ken,2012,1.1.1 Elementary schools ,497.2
1,6,山 形 県,Yamagata-ken,2013,1.1.1 Elementary schools ,469.9
1,6,山 形 県,Yamagata-ken,2014,1.1.1 Elementary schools ,444.1
1,6,山 形 県,Yamagata-ken,2015,1.1.1 Elementary schools ,483.8
1,6,山 形 県,Yamagata-ken,2016,1.1.1 Elementary schools ,471.2
1,6,山 形 県,Yamagata-ken,2017,1.1.1 Elementary schools ,464
1,6,山 形 県,Yamagata-ken,2018,1.1.1 Elementary schools ,453.3
1,6,山 形 県,Yamagata-ken,2019,1.1.1 Elementary schools ,447.9
1,6,山 形 県,Yamagata-ken,2020,1.1.1 Elementary schools ,484.4
1,6,山 形 県,Yamagata-ken,2021,1.1.1 Elementary schools ,464.5
1,6,山 形 県,Yamagata-ken,2022,1.1.1 Elementary schools ,456.6
1,7,福 島 県,Fukushima-ken,1995,1.1.1 Elementary schools ,377.4
1,7,福 島 県,Fukushima-ken,2000,1.1.1 Elementary schools ,428.7
1,7,福 島 県,Fukushima-ken,2005,1.1.1 Elementary schools ,442.3
1,7,福 島 県,Fukushima-ken,2006,1.1.1 Elementary schools ,447.8
1,7,福 島 県,Fukushima-ken,2007,1.1.1 Elementary schools ,449.7
1,7,福 島 県,Fukushima-ken,2008,1.1.1 Elementary schools ,445.3
1,7,福 島 県,Fukushima-ken,2009,1.1.1 Elementary schools ,451.4
1,7,福 島 県,Fukushima-ken,2010,1.1.1 Elementary schools ,445
1,7,福 島 県,Fukushima-ken,2011,1.1.1 Elementary schools ,437.2
1,7,福 島 県,Fukushima-ken,2012,1.1.1 Elementary schools ,425.9
1,7,福 島 県,Fukushima-ken,2013,1.1.1 Elementary schools ,419
1,7,福 島 県,Fukushima-ken,2014,1.1.1 Elementary schools ,413.8
1,7,福 島 県,Fukushima-ken,2015,1.1.1 Elementary schools ,499.2
1,7,福 島 県,Fukushima-ken,2016,1.1.1 Elementary schools ,492.8
1,7,福 島 県,Fukushima-ken,2017,1.1.1 Elementary schools ,485.3
1,7,福 島 県,Fukushima-ken,2018,1.1.1 Elementary schools ,478.9
1,7,福 島 県,Fukushima-ken,2019,1.1.1 Elementary schools ,470.4
1,7,福 島 県,Fukushima-ken,2020,1.1.1 Elementary schools ,502.1
1,7,福 島 県,Fukushima-ken,2021,1.1.1 Elementary schools ,483.4
1,7,福 島 県,Fukushima-ken,2022,1.1.1 Elementary schools ,465.8
1,8,茨 城 県,Ibaraki-ken,1995,1.1.1 Elementary schools ,283.1
1,8,茨 城 県,Ibaraki-ken,2000,1.1.1 Elementary schools ,324.2
1,8,茨 城 県,Ibaraki-ken,2005,1.1.1 Elementary schools ,335.2
1,8,茨 城 県,Ibaraki-ken,2006,1.1.1 Elementary schools ,338.3
1,8,茨 城 県,Ibaraki-ken,2007,1.1.1 Elementary schools ,341.3
1,8,茨 城 県,Ibaraki-ken,2008,1.1.1 Elementary schools ,342.1
1,8,茨 城 県,Ibaraki-ken,2009,1.1.1 Elementary schools ,346.3
1,8,茨 城 県,Ibaraki-ken,2010,1.1.1 Elementary schools ,343.8
1,8,茨 城 県,Ibaraki-ken,2011,1.1.1 Elementary schools ,340.2
1,8,茨 城 県,Ibaraki-ken,2012,1.1.1 Elementary schools ,334.8
1,8,茨 城 県,Ibaraki-ken,2013,1.1.1 Elementary schools ,330.6
1,8,茨 城 県,Ibaraki-ken,2014,1.1.1 Elementary schools ,324.5
1,8,茨 城 県,Ibaraki-ken,2015,1.1.1 Elementary schools ,352.8
1,8,茨 城 県,Ibaraki-ken,2016,1.1.1 Elementary schools ,339.5
1,8,茨 城 県,Ibaraki-ken,2017,1.1.1 Elementary schools ,336.8
1,8,茨 城 県,Ibaraki-ken,2018,1.1.1 Elementary schools ,325.5
1,8,茨 城 県,Ibaraki-ken,2019,1.1.1 Elementary schools ,320.1
1,8,茨 城 県,Ibaraki-ken,2020,1.1.1 Elementary schools ,339.4
1,8,茨 城 県,Ibaraki-ken,2021,1.1.1 Elementary schools ,332.3
1,8,茨 城 県,Ibaraki-ken,2022,1.1.1 Elementary schools ,321.6
1,9,栃 木 県,Tochigi-ken,1995,1.1.1 Elementary schools ,317.4
1,9,栃 木 県,Tochigi-ken,2000,1.1.1 Elementary schools ,358.4
1,9,栃 木 県,Tochigi-ken,2005,1.1.1 Elementary schools ,369.8
1,9,栃 木 県,Tochigi-ken,2006,1.1.1 Elementary schools ,368
1,9,栃 木 県,Tochigi-ken,2007,1.1.1 Elementary schools ,363.6
1,9,栃 木 県,Tochigi-ken,2008,1.1.1 Elementary schools ,360.4
1,9,栃 木 県,Tochigi-ken,2009,1.1.1 Elementary schools ,361.5
1,9,栃 木 県,Tochigi-ken,2010,1.1.1 Elementary schools ,356.5
1,9,栃 木 県,Tochigi-ken,2011,1.1.1 Elementary schools ,353.8
1,9,栃 木 県,Tochigi-ken,2012,1.1.1 Elementary schools ,353.8
1,9,栃 木 県,Tochigi-ken,2013,1.1.1 Elementary schools ,349.3
1,9,栃 木 県,Tochigi-ken,2014,1.1.1 Elementary schools ,342.1
1,9,栃 木 県,Tochigi-ken,2015,1.1.1 Elementary schools ,365.8
1,9,栃 木 県,Tochigi-ken,2016,1.1.1 Elementary schools ,362
1,9,栃 木 県,Tochigi-ken,2017,1.1.1 Elementary schools ,356.2
1,9,栃 木 県,Tochigi-ken,2018,1.1.1 Elementary schools ,350.4
1,9,栃 木 県,Tochigi-ken,2019,1.1.1 Elementary schools ,347.5
1,9,栃 木 県,Tochigi-ken,2020,1.1.1 Elementary schools ,368.7
1,9,栃 木 県,Tochigi-ken,2021,1.1.1 Elementary schools ,369.7
1,9,栃 木 県,Tochigi-ken,2022,1.1.1 Elementary schools ,363.4
1,10,群 馬 県,Gumma-ken,1995,1.1.1 Elementary schools ,270.3
1,10,群 馬 県,Gumma-ken,2000,1.1.1 Elementary schools ,292.7
1,10,群 馬 県,Gumma-ken,2005,1.1.1 Elementary schools ,290.7
1,10,群 馬 県,Gumma-ken,2006,1.1.1 Elementary schools ,293.5
1,10,群 馬 県,Gumma-ken,2007,1.1.1 Elementary schools ,296.6
1,10,群 馬 県,Gumma-ken,2008,1.1.1 Elementary schools ,297.7
1,10,群 馬 県,Gumma-ken,2009,1.1.1 Elementary schools ,301.9
1,10,群 馬 県,Gumma-ken,2010,1.1.1 Elementary schools ,299.3
1,10,群 馬 県,Gumma-ken,2011,1.1.1 Elementary schools ,294.1
1,10,群 馬 県,Gumma-ken,2012,1.1.1 Elementary schools ,290.6
1,10,群 馬 県,Gumma-ken,2013,1.1.1 Elementary schools ,285.3
1,10,群 馬 県,Gumma-ken,2014,1.1.1 Elementary schools ,283.6
1,10,群 馬 県,Gumma-ken,2015,1.1.1 Elementary schools ,309.2
1,10,群 馬 県,Gumma-ken,2016,1.1.1 Elementary schools ,304.4
1,10,群 馬 県,Gumma-ken,2017,1.1.1 Elementary schools ,300.6
1,10,群 馬 県,Gumma-ken,2018,1.1.1 Elementary schools ,300.6
1,10,群 馬 県,Gumma-ken,2019,1.1.1 Elementary schools ,300.6
1,10,群 馬 県,Gumma-ken,2020,1.1.1 Elementary schools ,329
1,10,群 馬 県,Gumma-ken,2021,1.1.1 Elementary schools ,325.8
1,10,群 馬 県,Gumma-ken,2022,1.1.1 Elementary schools ,322.6
1,11,埼 玉 県,Saitama-ken,1995,1.1.1 Elementary schools ,191.3
1,11,埼 玉 県,Saitama-ken,2000,1.1.1 Elementary schools ,207.4
1,11,埼 玉 県,Saitama-ken,2005,1.1.1 Elementary schools ,206.4
1,11,埼 玉 県,Saitama-ken,2006,1.1.1 Elementary schools ,205.9
1,11,埼 玉 県,Saitama-ken,2007,1.1.1 Elementary schools ,207
1,11,埼 玉 県,Saitama-ken,2008,1.1.1 Elementary schools ,207.1
1,11,埼 玉 県,Saitama-ken,2009,1.1.1 Elementary schools ,208.6
1,11,埼 玉 県,Saitama-ken,2010,1.1.1 Elementary schools ,212.6
1,11,埼 玉 県,Saitama-ken,2011,1.1.1 Elementary schools ,211.5
1,11,埼 玉 県,Saitama-ken,2012,1.1.1 Elementary schools ,211
1,11,埼 玉 県,Saitama-ken,2013,1.1.1 Elementary schools ,210.8
1,11,埼 玉 県,Saitama-ken,2014,1.1.1 Elementary schools ,210.5
1,11,埼 玉 県,Saitama-ken,2015,1.1.1 Elementary schools ,221.6
1,11,埼 玉 県,Saitama-ken,2016,1.1.1 Elementary schools ,221.6
1,11,埼 玉 県,Saitama-ken,2017,1.1.1 Elementary schools ,221.3
1,11,埼 玉 県,Saitama-ken,2018,1.1.1 Elementary schools ,220.8
1,11,埼 玉 県,Saitama-ken,2019,1.1.1 Elementary schools ,219.9
1,11,埼 玉 県,Saitama-ken,2020,1.1.1 Elementary schools ,228.7
1,11,埼 玉 県,Saitama-ken,2021,1.1.1 Elementary schools ,228.1
1,11,埼 玉 県,Saitama-ken,2022,1.1.1 Elementary schools ,226.4
1,12,千 葉 県,Chiba-ken,1995,1.1.1 Elementary schools ,229.8
1,12,千 葉 県,Chiba-ken,2000,1.1.1 Elementary schools ,262.6
1,12,千 葉 県,Chiba-ken,2005,1.1.1 Elementary schools ,259.7
1,12,千 葉 県,Chiba-ken,2006,1.1.1 Elementary schools ,257.4
1,12,千 葉 県,Chiba-ken,2007,1.1.1 Elementary schools ,257.4
1,12,千 葉 県,Chiba-ken,2008,1.1.1 Elementary schools ,255.6
1,12,千 葉 県,Chiba-ken,2009,1.1.1 Elementary schools ,256.1
1,12,千 葉 県,Chiba-ken,2010,1.1.1 Elementary schools ,262
1,12,千 葉 県,Chiba-ken,2011,1.1.1 Elementary schools ,259.3
1,12,千 葉 県,Chiba-ken,2012,1.1.1 Elementary schools ,258.9
1,12,千 葉 県,Chiba-ken,2013,1.1.1 Elementary schools ,256.2
1,12,千 葉 県,Chiba-ken,2014,1.1.1 Elementary schools ,253.8
1,12,千 葉 県,Chiba-ken,2015,1.1.1 Elementary schools ,263.4
1,12,千 葉 県,Chiba-ken,2016,1.1.1 Elementary schools ,262.1
1,12,千 葉 県,Chiba-ken,2017,1.1.1 Elementary schools ,258.6
1,12,千 葉 県,Chiba-ken,2018,1.1.1 Elementary schools ,258
1,12,千 葉 県,Chiba-ken,2019,1.1.1 Elementary schools ,253.8
1,12,千 葉 県,Chiba-ken,2020,1.1.1 Elementary schools ,255
1,12,千 葉 県,Chiba-ken,2021,1.1.1 Elementary schools ,250.8
1,12,千 葉 県,Chiba-ken,2022,1.1.1 Elementary schools ,249.1
1,13,東 京 都,Tokyo-to,1995,1.1.1 Elementary schools ,241.6
1,13,東 京 都,Tokyo-to,2000,1.1.1 Elementary schools ,260.4
1,13,東 京 都,Tokyo-to,2005,1.1.1 Elementary schools ,242.5
1,13,東 京 都,Tokyo-to,2006,1.1.1 Elementary schools ,234.5
1,13,東 京 都,Tokyo-to,2007,1.1.1 Elementary schools ,230.6
1,13,東 京 都,Tokyo-to,2008,1.1.1 Elementary schools ,226.9
1,13,東 京 都,Tokyo-to,2009,1.1.1 Elementary schools ,227.1
1,13,東 京 都,Tokyo-to,2010,1.1.1 Elementary schools ,232.6
1,13,東 京 都,Tokyo-to,2011,1.1.1 Elementary schools ,232.1
1,13,東 京 都,Tokyo-to,2012,1.1.1 Elementary schools ,231.4
1,13,東 京 都,Tokyo-to,2013,1.1.1 Elementary schools ,230.5
1,13,東 京 都,Tokyo-to,2014,1.1.1 Elementary schools ,230
1,13,東 京 都,Tokyo-to,2015,1.1.1 Elementary schools ,228.9
1,13,東 京 都,Tokyo-to,2016,1.1.1 Elementary schools ,226.8
1,13,東 京 都,Tokyo-to,2017,1.1.1 Elementary schools ,226.1
1,13,東 京 都,Tokyo-to,2018,1.1.1 Elementary schools ,225.6
1,13,東 京 都,Tokyo-to,2019,1.1.1 Elementary schools ,225.5
1,13,東 京 都,Tokyo-to,2020,1.1.1 Elementary schools ,210.3
1,13,東 京 都,Tokyo-to,2021,1.1.1 Elementary schools ,210.3
1,13,東 京 都,Tokyo-to,2022,1.1.1 Elementary schools ,210.2
1,14,神奈川県,Kanagawa-ken,1995,1.1.1 Elementary schools ,181.2
1,14,神奈川県,Kanagawa-ken,2000,1.1.1 Elementary schools ,196.2
1,14,神奈川県,Kanagawa-ken,2005,1.1.1 Elementary schools ,189.1
1,14,神奈川県,Kanagawa-ken,2006,1.1.1 Elementary schools ,185.2
1,14,神奈川県,Kanagawa-ken,2007,1.1.1 Elementary schools ,183.7
1,14,神奈川県,Kanagawa-ken,2008,1.1.1 Elementary schools ,182.5
1,14,神奈川県,Kanagawa-ken,2009,1.1.1 Elementary schools ,183.1
1,14,神奈川県,Kanagawa-ken,2010,1.1.1 Elementary schools ,185.1
1,14,神奈川県,Kanagawa-ken,2011,1.1.1 Elementary schools ,184.9
1,14,神奈川県,Kanagawa-ken,2012,1.1.1 Elementary schools ,184.9
1,14,神奈川県,Kanagawa-ken,2013,1.1.1 Elementary schools ,184.5
1,14,神奈川県,Kanagawa-ken,2014,1.1.1 Elementary schools ,184.3
1,14,神奈川県,Kanagawa-ken,2015,1.1.1 Elementary schools ,193.9
1,14,神奈川県,Kanagawa-ken,2016,1.1.1 Elementary schools ,193.7
1,14,神奈川県,Kanagawa-ken,2017,1.1.1 Elementary schools ,193.5
1,14,神奈川県,Kanagawa-ken,2018,1.1.1 Elementary schools ,193.7
1,14,神奈川県,Kanagawa-ken,2019,1.1.1 Elementary schools ,193.9
1,14,神奈川県,Kanagawa-ken,2020,1.1.1 Elementary schools ,197.4
1,14,神奈川県,Kanagawa-ken,2021,1.1.1 Elementary schools ,197
1,14,神奈川県,Kanagawa-ken,2022,1.1.1 Elementary schools ,196.3
1,15,新 潟 県,Niigata-ken,1995,1.1.1 Elementary schools ,401.6
1,15,新 潟 県,Niigata-ken,2000,1.1.1 Elementary schools ,436.9
1,15,新 潟 県,Niigata-ken,2005,1.1.1 Elementary schools ,419.4
1,15,新 潟 県,Niigata-ken,2006,1.1.1 Elementary schools ,428.4
1,15,新 潟 県,Niigata-ken,2007,1.1.1 Elementary schools ,432.6
1,15,新 潟 県,Niigata-ken,2008,1.1.1 Elementary schools ,437.2
1,15,新 潟 県,Niigata-ken,2009,1.1.1 Elementary schools ,443
1,15,新 潟 県,Niigata-ken,2010,1.1.1 Elementary schools ,430.3
1,15,新 潟 県,Niigata-ken,2011,1.1.1 Elementary schools ,427.9
1,15,新 潟 県,Niigata-ken,2012,1.1.1 Elementary schools ,423.1
1,15,新 潟 県,Niigata-ken,2013,1.1.1 Elementary schools ,411
1,15,新 潟 県,Niigata-ken,2014,1.1.1 Elementary schools ,400.5
1,15,新 潟 県,Niigata-ken,2015,1.1.1 Elementary schools ,432.2
1,15,新 潟 県,Niigata-ken,2016,1.1.1 Elementary schools ,429.6
1,15,新 潟 県,Niigata-ken,2017,1.1.1 Elementary schools ,420.7
1,15,新 潟 県,Niigata-ken,2018,1.1.1 Elementary schools ,412.7
1,15,新 潟 県,Niigata-ken,2019,1.1.1 Elementary schools ,404.7
1,15,新 潟 県,Niigata-ken,2020,1.1.1 Elementary schools ,432.2
1,15,新 潟 県,Niigata-ken,2021,1.1.1 Elementary schools ,424.6
1,15,新 潟 県,Niigata-ken,2022,1.1.1 Elementary schools ,421.7
1,16,富 山 県,Toyama-ken,1995,1.1.1 Elementary schools ,362.3
1,16,富 山 県,Toyama-ken,2000,1.1.1 Elementary schools ,387
1,16,富 山 県,Toyama-ken,2005,1.1.1 Elementary schools ,366
1,16,富 山 県,Toyama-ken,2006,1.1.1 Elementary schools ,345.6
1,16,富 山 県,Toyama-ken,2007,1.1.1 Elementary schools ,349.2
1,16,富 山 県,Toyama-ken,2008,1.1.1 Elementary schools ,345.5
1,16,富 山 県,Toyama-ken,2009,1.1.1 Elementary schools ,349.3
1,16,富 山 県,Toyama-ken,2010,1.1.1 Elementary schools ,341.2
1,16,富 山 県,Toyama-ken,2011,1.1.1 Elementary schools ,337.9
1,16,富 山 県,Toyama-ken,2012,1.1.1 Elementary schools ,334.5
1,16,富 山 県,Toyama-ken,2013,1.1.1 Elementary schools ,332.8
1,16,富 山 県,Toyama-ken,2014,1.1.1 Elementary schools ,329.5
1,16,富 山 県,Toyama-ken,2015,1.1.1 Elementary schools ,369.1
1,16,富 山 県,Toyama-ken,2016,1.1.1 Elementary schools ,363.5
1,16,富 山 県,Toyama-ken,2017,1.1.1 Elementary schools ,363.5
1,16,富 山 県,Toyama-ken,2018,1.1.1 Elementary schools ,357.8
1,16,富 山 県,Toyama-ken,2019,1.1.1 Elementary schools ,354.1
1,16,富 山 県,Toyama-ken,2020,1.1.1 Elementary schools ,383.8
1,16,富 山 県,Toyama-ken,2021,1.1.1 Elementary schools ,379.6
1,16,富 山 県,Toyama-ken,2022,1.1.1 Elementary schools ,373.3
1,17,石 川 県,Ishikawa-ken,1995,1.1.1 Elementary schools ,367.5
1,17,石 川 県,Ishikawa-ken,2000,1.1.1 Elementary schools ,396
1,17,石 川 県,Ishikawa-ken,2005,1.1.1 Elementary schools ,364.5
1,17,石 川 県,Ishikawa-ken,2006,1.1.1 Elementary schools ,351.3
1,17,石 川 県,Ishikawa-ken,2007,1.1.1 Elementary schools ,353.3
1,17,石 川 県,Ishikawa-ken,2008,1.1.1 Elementary schools ,348.5
1,17,石 川 県,Ishikawa-ken,2009,1.1.1 Elementary schools ,352.5
1,17,石 川 県,Ishikawa-ken,2010,1.1.1 Elementary schools ,354.5
1,17,石 川 県,Ishikawa-ken,2011,1.1.1 Elementary schools ,353
1,17,石 川 県,Ishikawa-ken,2012,1.1.1 Elementary schools ,351.4
1,17,石 川 県,Ishikawa-ken,2013,1.1.1 Elementary schools ,349.9
1,17,石 川 県,Ishikawa-ken,2014,1.1.1 Elementary schools ,346.9
1,17,石 川 県,Ishikawa-ken,2015,1.1.1 Elementary schools ,366.7
1,17,石 川 県,Ishikawa-ken,2016,1.1.1 Elementary schools ,350.2
